gt,pred,score
cat,cat,0.604762
ship,ship,0.677329
dog,dog,0.87864
plane,plane,0.825489
plane,car,0.366441
deer,deer,0.571136
frog,frog,0.984131
cat,cat,0.659323
truck,car,0.60063
bird,bird,0.638963
plane,plane,0.686949
dog,dog,0.391457
horse,horse,0.923885
dog,deer,0.258684
dog,dog,0.734102
car,car,0.47234
horse,deer,0.516988
cat,dog,0.375428
car,ship,0.390096
frog,frog,0.495219
horse,horse,0.295195
truck,truck,0.999912
plane,plane,0.999502
car,truck,0.966246
bird,deer,0.3933
car,ship,0.816405
deer,deer,0.905804
frog,deer,0.833287
car,car,0.3909
dog,dog,0.578242
truck,truck,0.981179
dog,dog,0.742298
plane,ship,0.753772
deer,deer,0.564592
truck,car,0.788002
deer,dog,0.692556
truck,ship,0.579031
horse,cat,0.462218
car,ship,0.453063
frog,frog,0.398429
ship,ship,0.924759
plane,truck,0.301596
frog,truck,0.228461
dog,dog,0.738349
plane,bird,0.730188
ship,ship,0.960289
car,car,0.881841
horse,horse,0.999716
dog,horse,0.784407
frog,frog,0.922503
truck,truck,0.976186
cat,cat,0.415535
bird,car,0.265824
cat,horse,0.44324
truck,truck,0.973736
ship,cat,0.524597
frog,frog,0.814547
car,car,0.880545
plane,plane,0.82741
truck,truck,0.719032
plane,plane,0.647044
truck,car,0.935295
ship,ship,0.82332
horse,horse,0.617591
horse,cat,0.682626
dog,truck,0.323628
bird,bird,0.465037
cat,cat,0.31598
dog,cat,0.483069
dog,cat,0.269161
horse,horse,0.42936
ship,ship,0.99464
horse,horse,0.405259
frog,horse,0.31072
truck,truck,0.541096
car,truck,0.708061
truck,plane,0.873835
ship,ship,0.813447
frog,frog,0.985564
dog,cat,0.742778
frog,deer,0.685188
horse,horse,0.96929
dog,dog,0.466788
frog,frog,0.689639
horse,horse,0.856245
bird,deer,0.522944
dog,horse,0.402309
truck,truck,0.554043
frog,frog,0.786548
frog,dog,0.347571
horse,bird,0.419651
plane,plane,0.999712
car,car,0.936642
plane,plane,0.496994
car,ship,0.607377
cat,deer,0.801984
bird,deer,0.680994
dog,cat,0.263724
frog,deer,0.668712
car,car,0.855721
bird,bird,0.69143
dog,frog,0.51279
car,car,0.725117
truck,cat,0.289637
truck,truck,0.699921
ship,ship,0.974397
frog,frog,0.90546
ship,ship,0.990583
frog,cat,0.308082
ship,ship,0.989182
truck,truck,0.988283
plane,ship,0.652674
deer,deer,0.939799
plane,plane,0.364061
cat,cat,0.49759
cat,cat,0.621144
frog,frog,0.963109
deer,bird,0.358978
truck,plane,0.3178
truck,plane,0.359216
horse,horse,0.566579
bird,deer,0.303211
cat,dog,0.881508
dog,ship,0.53673
frog,frog,0.996148
deer,deer,0.66515
frog,frog,0.699597
plane,plane,0.981707
cat,dog,0.485095
horse,dog,0.502738
dog,dog,0.778837
plane,plane,0.918259
bird,bird,0.837981
truck,truck,0.487375
bird,bird,0.475949
horse,horse,0.786611
bird,bird,0.678272
truck,truck,0.949671
bird,bird,0.527997
deer,deer,0.285428
plane,plane,0.920368
frog,frog,0.87905
frog,frog,0.898229
cat,cat,0.254624
deer,deer,0.53224
dog,dog,0.613203
dog,dog,0.790224
truck,truck,0.379609
car,car,0.865516
car,cat,0.328087
deer,dog,0.448741
deer,horse,0.291286
cat,cat,0.237014
dog,dog,0.498257
deer,deer,0.444378
ship,ship,0.47238
plane,plane,0.717396
plane,plane,0.773226
cat,cat,0.607939
truck,truck,0.980952
deer,deer,0.790009
horse,cat,0.19163
deer,deer,0.628657
bird,bird,0.84464
ship,cat,0.399267
cat,plane,0.434351
frog,frog,0.435999
cat,cat,0.462047
car,car,0.859309
truck,truck,0.65095
frog,cat,0.502184
cat,horse,0.349793
ship,ship,0.89476
cat,plane,0.60974
ship,ship,0.345808
deer,deer,0.860959
horse,horse,0.999863
dog,dog,0.489713
horse,plane,0.27552
dog,cat,0.45062
cat,deer,0.505338
car,truck,0.495521
bird,car,0.717447
frog,frog,0.745551
car,car,0.881702
cat,dog,0.588936
bird,deer,0.368432
plane,plane,0.774223
horse,horse,0.84809
dog,cat,0.384892
plane,plane,0.997357
plane,ship,0.642714
plane,plane,0.946158
car,car,0.948824
deer,deer,0.483134
cat,cat,0.733183
dog,horse,0.478736
ship,plane,0.622154
deer,deer,0.223663
cat,cat,0.680622
car,car,0.736383
horse,horse,0.507545
car,deer,0.516248
plane,plane,0.725955
deer,deer,0.90724
bird,plane,0.902181
deer,plane,0.59799
car,truck,0.573847
deer,deer,0.44426
plane,plane,0.765396
car,car,0.991126
bird,deer,0.493801
car,car,0.995467
horse,horse,0.609069
horse,cat,0.344308
truck,truck,0.97164
ship,ship,0.93718
horse,horse,0.808371
dog,dog,0.432901
deer,deer,0.804503
plane,plane,0.981226
truck,truck,0.987648
plane,plane,0.946143
plane,plane,0.996465
ship,plane,0.802593
bird,truck,0.286132
plane,deer,0.443258
plane,plane,0.998429
bird,horse,0.897201
deer,deer,0.893801
ship,ship,0.999847
frog,frog,0.9816
bird,bird,0.531543
deer,cat,0.304376
frog,frog,0.906088
cat,plane,0.307438
dog,dog,0.484319
car,car,0.9901
dog,dog,0.650688
cat,dog,0.557792
horse,horse,0.50557
bird,bird,0.561594
bird,bird,0.486776
truck,car,0.553206
ship,plane,0.590919
plane,plane,0.334596
plane,plane,0.947639
plane,ship,0.920808
cat,deer,0.801327
deer,deer,0.659253
deer,horse,0.32057
frog,frog,0.525358
car,car,0.544216
frog,frog,0.87658
horse,dog,0.294741
deer,deer,0.96342
deer,deer,0.483446
cat,dog,0.32937
truck,truck,0.978065
deer,dog,0.392862
plane,plane,0.789953
ship,ship,0.969062
plane,plane,0.859662
deer,deer,0.378554
frog,horse,0.815137
dog,cat,0.507365
horse,horse,0.978917
truck,truck,0.947998
horse,horse,0.959464
plane,plane,0.892385
dog,dog,0.703227
horse,deer,0.321349
horse,horse,0.299597
cat,cat,0.601519
car,truck,0.780425
truck,truck,0.603976
cat,cat,0.465398
plane,plane,0.859289
truck,cat,0.302011
dog,dog,0.930856
cat,horse,0.214512
horse,horse,0.358368
truck,truck,0.97926
deer,horse,0.396397
deer,deer,0.589311
car,car,0.616328
horse,horse,0.95715
horse,cat,0.318929
car,car,0.777818
deer,deer,0.384266
car,car,0.992559
bird,truck,0.337177
ship,ship,0.712604
horse,horse,0.448239
plane,ship,0.348894
plane,cat,0.283724
deer,deer,0.253808
horse,cat,0.389459
bird,bird,0.965273
truck,truck,0.86375
horse,horse,0.980348
frog,deer,0.375037
truck,car,0.645343
cat,frog,0.807139
dog,dog,0.725732
ship,ship,0.631115
plane,plane,0.821495
cat,deer,0.969838
frog,cat,0.532722
ship,plane,0.237584
cat,cat,0.630893
bird,dog,0.366976
deer,deer,0.726633
horse,deer,0.6963
car,car,0.83156
car,car,0.591856
cat,cat,0.388835
truck,truck,0.505946
horse,bird,0.638892
dog,bird,0.44598
car,car,0.984181
plane,deer,0.377565
ship,ship,0.995356
horse,horse,0.930027
plane,plane,0.943456
car,car,0.506202
frog,frog,0.850207
truck,truck,0.435189
cat,truck,0.329476
bird,bird,0.27926
horse,horse,0.560551
horse,horse,0.858287
ship,ship,0.702319
car,ship,0.468129
plane,deer,0.637791
cat,cat,0.293258
deer,bird,0.418235
frog,frog,0.55368
horse,horse,0.651342
dog,ship,0.972528
bird,bird,0.403413
plane,plane,0.811181
car,car,0.653172
dog,dog,0.801123
dog,dog,0.38637
car,ship,0.7497
deer,plane,0.582207
car,truck,0.901493
cat,cat,0.525685
plane,plane,0.906336
ship,ship,0.996465
frog,frog,0.876585
bird,cat,0.591532
car,car,0.692267
cat,cat,0.374508
frog,frog,0.66739
deer,deer,0.508348
car,car,0.957284
truck,truck,0.897551
plane,plane,0.684116
deer,cat,0.274052
car,car,0.998514
plane,plane,0.691212
car,truck,0.608252
truck,ship,0.822948
ship,ship,0.421988
frog,cat,0.491445
truck,truck,0.778494
bird,bird,0.352043
deer,deer,0.750213
horse,horse,0.999012
bird,bird,0.297607
bird,plane,0.799007
horse,cat,0.389315
deer,horse,0.989293
truck,truck,0.669804
car,car,0.776453
cat,cat,0.430704
bird,frog,0.967024
frog,frog,0.96444
cat,dog,0.830563
deer,deer,0.910768
deer,horse,0.463869
truck,car,0.998922
deer,horse,0.414159
ship,ship,0.742631
bird,bird,0.871495
frog,frog,0.997176
frog,frog,0.892884
car,car,0.85816
frog,frog,0.994294
cat,cat,0.471511
frog,deer,0.282181
dog,cat,0.569135
ship,ship,0.853804
deer,horse,0.541122
frog,frog,0.966679
horse,horse,0.982647
car,car,0.99876
truck,ship,0.597706
cat,dog,0.424558
frog,ship,0.265424
horse,deer,0.412196
frog,frog,0.764737
plane,plane,0.905111
horse,deer,0.847215
car,car,0.995769
truck,truck,0.992185
dog,horse,0.882872
bird,horse,0.604457
frog,deer,0.447396
horse,car,0.467767
horse,horse,0.592839
frog,dog,0.440947
dog,truck,0.502196
truck,truck,0.822358
car,car,0.99827
dog,cat,0.595976
frog,frog,0.999616
plane,plane,0.537043
bird,bird,0.577797
plane,plane,0.98267
truck,ship,0.425452
car,ship,0.498442
ship,ship,0.991066
cat,dog,0.263409
dog,cat,0.357576
plane,cat,0.465164
plane,deer,0.36318
plane,frog,0.238507
dog,cat,0.512697
horse,horse,0.458176
horse,horse,0.995616
ship,ship,0.81514
dog,truck,0.332514
dog,cat,0.374993
dog,cat,0.506222
car,car,0.941553
frog,frog,0.829289
car,car,0.979573
dog,dog,0.561719
car,car,0.992583
plane,deer,0.35192
frog,deer,0.765555
bird,deer,0.248896
cat,cat,0.595162
bird,cat,0.331617
car,car,0.973041
horse,bird,0.416085
dog,dog,0.496123
car,truck,0.722666
truck,truck,0.984696
ship,ship,0.984038
cat,bird,0.338679
frog,cat,0.355025
truck,cat,0.524201
horse,horse,0.67362
cat,cat,0.446132
plane,plane,0.995166
bird,plane,0.802952
cat,horse,0.507445
truck,truck,0.920488
deer,horse,0.917441
deer,frog,0.470036
cat,deer,0.728714
truck,car,0.801649
frog,frog,0.72622
ship,ship,0.60829
frog,frog,0.725076
frog,frog,0.980124
ship,ship,0.98791
dog,dog,0.340203
deer,deer,0.932545
cat,horse,0.357337
frog,frog,0.718612
horse,dog,0.378521
horse,horse,0.481525
deer,deer,0.429597
cat,frog,0.958065
truck,horse,0.524211
frog,frog,0.903042
bird,bird,0.546188
deer,plane,0.347881
plane,plane,0.772938
car,car,0.333357
cat,cat,0.298461
frog,frog,0.823868
deer,dog,0.39726
truck,truck,0.761037
bird,cat,0.49968
frog,frog,0.95605
plane,plane,0.90537
cat,horse,0.600689
ship,ship,0.948995
horse,horse,0.996347
dog,horse,0.623466
cat,ship,0.951668
cat,plane,0.335477
ship,ship,0.896367
cat,cat,0.685414
bird,bird,0.975263
frog,bird,0.447763
cat,horse,0.325549
frog,frog,0.510665
bird,dog,0.675063
horse,horse,0.880563
deer,cat,0.522723
dog,dog,0.509563
horse,horse,0.943121
truck,truck,0.924273
plane,plane,0.999217
plane,deer,0.512964
frog,frog,0.968295
horse,horse,0.967911
bird,ship,0.496713
ship,deer,0.51332
dog,deer,0.471568
dog,deer,0.467397
horse,dog,0.410246
dog,cat,0.533049
dog,dog,0.614307
truck,ship,0.871606
deer,cat,0.515312
frog,cat,0.169632
deer,cat,0.48012
horse,horse,0.268525
cat,bird,0.454871
cat,dog,0.620045
frog,frog,0.97067
deer,bird,0.277558
car,car,0.269505
frog,frog,0.915936
cat,cat,0.441759
car,car,0.946861
frog,frog,0.8823
horse,horse,0.999106
plane,plane,0.695718
dog,dog,0.834299
plane,car,0.282719
car,car,0.64697
truck,dog,0.266683
horse,horse,0.999907
cat,cat,0.621039
dog,cat,0.422912
bird,deer,0.446476
cat,cat,0.423859
truck,horse,0.939872
dog,cat,0.604295
frog,cat,0.597057
deer,cat,0.362727
plane,plane,0.998175
plane,plane,0.998949
plane,plane,0.994584
ship,ship,0.717613
plane,plane,0.998265
cat,cat,0.592104
bird,bird,0.621625
deer,frog,0.391738
dog,dog,0.650507
cat,cat,0.455865
horse,horse,0.892188
truck,truck,0.414501
frog,ship,0.291052
truck,truck,0.945869
cat,ship,0.937543
car,car,0.93851
bird,bird,0.59366
frog,cat,0.365946
horse,horse,0.838395
deer,deer,0.915811
dog,horse,0.839772
car,car,0.998155
cat,cat,0.751956
horse,horse,0.968062
frog,plane,0.417988
truck,truck,0.998508
dog,bird,0.799349
ship,ship,0.349921
dog,dog,0.641561
ship,ship,0.98751
dog,dog,0.446756
ship,ship,0.93598
dog,dog,0.875263
frog,frog,0.666318
dog,dog,0.823692
plane,plane,0.703141
ship,ship,0.693096
cat,deer,0.358361
ship,truck,0.771827
car,car,0.705091
ship,ship,0.857139
car,car,0.996193
dog,dog,0.691677
plane,bird,0.417395
truck,truck,0.47373
ship,car,0.978994
frog,frog,0.766748
cat,deer,0.432287
frog,bird,0.331687
cat,truck,0.442789
deer,deer,0.342515
deer,bird,0.521194
horse,horse,0.531298
deer,car,0.541113
horse,horse,0.959975
deer,deer,0.462001
cat,car,0.631101
bird,cat,0.77759
deer,deer,0.956818
dog,horse,0.83821
dog,dog,0.778044
horse,horse,0.988653
dog,cat,0.317743
deer,ship,0.547464
dog,bird,0.419503
ship,ship,0.785322
plane,plane,0.815924
dog,dog,0.554739
deer,deer,0.567939
plane,plane,0.679135
dog,dog,0.829267
deer,deer,0.674688
cat,horse,0.621579
cat,bird,0.392173
bird,bird,0.328587
deer,dog,0.299956
bird,bird,0.215842
truck,truck,0.618848
deer,horse,0.565331
ship,bird,0.294152
ship,ship,0.866653
frog,frog,0.921871
bird,plane,0.907577
frog,frog,0.880429
car,car,0.951299
horse,horse,0.863974
plane,ship,0.679643
deer,deer,0.419651
cat,cat,0.679893
ship,ship,0.58036
dog,horse,0.958357
truck,ship,0.599311
horse,horse,0.901341
frog,cat,0.532491
horse,frog,0.369995
car,ship,0.399638
plane,cat,0.219082
bird,ship,0.520958
cat,cat,0.569172
dog,horse,0.570837
frog,frog,0.899749
horse,horse,0.599903
car,car,0.999201
frog,horse,0.323306
bird,bird,0.8881
ship,ship,0.979304
cat,cat,0.460494
horse,dog,0.572674
bird,bird,0.550229
dog,dog,0.838556
horse,horse,0.557063
dog,dog,0.864914
horse,horse,0.996204
horse,horse,0.537134
car,car,0.823323
horse,dog,0.559153
deer,deer,0.67325
cat,dog,0.523648
cat,cat,0.482868
deer,deer,0.807415
plane,truck,0.409974
deer,horse,0.935677
bird,bird,0.532094
horse,horse,0.902898
plane,plane,0.952904
bird,horse,0.508532
bird,dog,0.434057
frog,frog,0.768794
frog,frog,0.823977
bird,deer,0.781074
dog,dog,0.845479
bird,deer,0.431064
frog,frog,0.644514
plane,plane,0.781796
frog,ship,0.468145
car,car,0.562802
bird,dog,0.879317
truck,truck,0.999881
plane,plane,0.895538
plane,plane,0.804804
car,car,0.970382
dog,dog,0.658051
dog,cat,0.52227
car,car,0.337938
frog,horse,0.704544
horse,horse,0.997059
ship,ship,0.585865
dog,truck,0.494964
frog,frog,0.936433
cat,cat,0.640448
cat,cat,0.699032
frog,dog,0.361697
plane,plane,0.964685
truck,horse,0.344174
truck,truck,0.997756
bird,horse,0.596398
bird,cat,0.524865
frog,frog,0.586042
car,car,0.886433
deer,dog,0.366335
frog,frog,0.953048
bird,bird,0.604009
dog,dog,0.443944
horse,horse,0.525725
ship,ship,0.65161
ship,ship,0.513808
dog,cat,0.543836
frog,ship,0.290273
deer,bird,0.27558
cat,cat,0.52674
bird,bird,0.730554
cat,cat,0.941341
deer,cat,0.342677
deer,deer,0.748709
deer,deer,0.702292
ship,ship,0.790793
truck,truck,0.980813
bird,bird,0.798476
frog,frog,0.823694
plane,plane,0.540705
truck,truck,0.601128
horse,horse,0.988811
truck,truck,0.950662
ship,plane,0.681185
horse,horse,0.999177
horse,horse,0.942921
cat,cat,0.635689
ship,ship,0.927255
bird,bird,0.345704
truck,truck,0.993964
cat,cat,0.405394
dog,dog,0.838238
horse,horse,0.903566
dog,cat,0.391286
ship,ship,0.995807
horse,horse,0.952816
cat,cat,0.535446
horse,horse,0.996369
plane,car,0.689142
horse,horse,0.869403
car,truck,0.756525
frog,frog,0.605424
bird,bird,0.992112
deer,cat,0.275095
plane,cat,0.566791
plane,plane,0.96762
bird,dog,0.485131
truck,car,0.456571
ship,ship,0.985927
bird,bird,0.507057
ship,ship,0.994326
horse,ship,0.431633
horse,deer,0.50152
dog,cat,0.41666
dog,car,0.450038
plane,plane,0.434775
car,car,0.900739
bird,bird,0.736803
truck,car,0.844319
frog,bird,0.472674
car,car,0.481099
plane,plane,0.893552
car,car,0.919502
plane,ship,0.761002
frog,frog,0.988815
dog,dog,0.383542
plane,plane,0.357988
dog,dog,0.510571
horse,horse,0.626343
deer,deer,0.381289
deer,deer,0.867118
ship,plane,0.436978
cat,dog,0.646423
dog,dog,0.687376
cat,horse,0.8266
horse,horse,0.997936
bird,plane,0.740995
dog,dog,0.473503
ship,bird,0.538324
cat,cat,0.401912
dog,dog,0.883336
horse,horse,0.382369
cat,frog,0.402496
horse,cat,0.419231
plane,ship,0.444223
dog,dog,0.847113
deer,deer,0.960248
dog,frog,0.444576
frog,frog,0.930276
truck,truck,0.350845
cat,deer,0.436383
dog,dog,0.923149
cat,deer,0.551143
ship,ship,0.930804
bird,cat,0.704011
deer,horse,0.704459
bird,deer,0.68664
bird,bird,0.338461
frog,frog,0.795845
horse,horse,0.579279
frog,frog,0.756675
plane,plane,0.94952
dog,horse,0.832507
dog,dog,0.506248
ship,ship,0.975525
deer,plane,0.281415
dog,bird,0.327032
frog,bird,0.262677
car,car,0.920689
cat,cat,0.422651
dog,dog,0.661486
deer,deer,0.254025
horse,dog,0.595061
cat,dog,0.751603
plane,plane,0.959942
horse,horse,0.959187
bird,bird,0.762371
plane,plane,0.605881
car,plane,0.275484
bird,deer,0.323088
deer,deer,0.867851
truck,car,0.564067
frog,frog,0.713768
deer,deer,0.949013
dog,dog,0.442208
truck,truck,0.63319
horse,dog,0.380713
horse,horse,0.935724
frog,cat,0.2463
horse,dog,0.352438
deer,dog,0.68524
cat,cat,0.463833
car,car,0.961734
frog,horse,0.87602
truck,truck,0.975409
deer,deer,0.484774
ship,ship,0.774218
plane,plane,0.754529
cat,truck,0.444777
car,truck,0.794715
frog,deer,0.680513
deer,deer,0.371122
deer,deer,0.613095
bird,cat,0.339589
car,car,0.874879
deer,deer,0.442497
frog,dog,0.38759
cat,cat,0.242462
plane,plane,0.515947
ship,ship,0.928458
truck,plane,0.461674
horse,horse,0.949867
frog,frog,0.993689
ship,car,0.712314
deer,deer,0.984985
ship,ship,0.904512
car,car,0.998479
deer,bird,0.309593
dog,frog,0.675716
truck,truck,0.560112
deer,plane,0.669909
horse,horse,0.304973
car,car,0.997422
deer,deer,0.435094
dog,dog,0.47834
cat,horse,0.993378
car,cat,0.352439
bird,cat,0.270182
frog,frog,0.928082
deer,deer,0.710028
horse,horse,0.98909
car,car,0.743321
dog,cat,0.877015
truck,truck,0.964659
cat,deer,0.651335
car,car,0.981197
deer,deer,0.450222
ship,ship,0.87206
horse,horse,0.677681
horse,horse,0.989822
plane,plane,0.744598
deer,deer,0.429877
cat,horse,0.589483
deer,plane,0.390162
frog,cat,0.37781
horse,deer,0.322592
horse,horse,0.99863
dog,cat,0.479323
deer,deer,0.607274
deer,frog,0.723822
deer,deer,0.855316
cat,horse,0.724308
frog,frog,0.964597
frog,frog,0.740459
car,car,0.99355
truck,truck,0.644051
truck,car,0.642933
horse,dog,0.322066
truck,truck,0.661334
deer,deer,0.688919
cat,dog,0.338773
bird,bird,0.604944
truck,plane,0.79614
ship,ship,0.292786
dog,dog,0.993115
plane,plane,0.957521
frog,frog,0.998023
truck,truck,0.871584
plane,plane,0.99431
truck,truck,0.627191
horse,horse,0.72743
ship,ship,0.975388
dog,deer,0.480491
deer,horse,0.276968
deer,frog,0.245316
truck,truck,0.923226
deer,ship,0.539588
bird,cat,0.269753
frog,deer,0.554728
frog,cat,0.278253
truck,truck,0.966884
truck,truck,0.997986
horse,horse,0.990385
truck,truck,0.925879
truck,truck,0.971225
plane,plane,0.802143
dog,dog,0.748763
car,car,0.963935
car,car,0.982428
ship,plane,0.546412
frog,frog,0.965603
truck,truck,0.995176
truck,truck,0.654169
dog,ship,0.507935
frog,horse,0.474019
dog,dog,0.669113
dog,dog,0.371859
truck,truck,0.993566
horse,horse,0.33198
truck,truck,0.861828
deer,deer,0.600735
dog,dog,0.681722
deer,deer,0.83471
cat,cat,0.43236
cat,horse,0.371189
truck,truck,0.858069
ship,ship,0.998505
ship,ship,0.53086
cat,cat,0.314081
deer,horse,0.919296
ship,ship,0.999507
deer,horse,0.425814
plane,ship,0.932084
deer,bird,0.48156
plane,ship,0.374542
horse,horse,0.825775
bird,deer,0.384463
ship,ship,0.679529
plane,plane,0.960371
bird,bird,0.963065
plane,plane,0.988524
horse,horse,0.959204
deer,deer,0.483639
plane,dog,0.380482
frog,frog,0.885991
cat,bird,0.73085
cat,deer,0.257456
car,frog,0.469009
horse,frog,0.799438
deer,dog,0.454679
frog,frog,0.936082
dog,cat,0.356377
plane,ship,0.881961
deer,deer,0.389958
truck,deer,0.668285
dog,dog,0.660676
frog,frog,0.987808
frog,frog,0.971231
cat,dog,0.68314
plane,plane,0.437473
dog,dog,0.648824
bird,bird,0.444524
frog,horse,0.306919
cat,deer,0.336127
cat,cat,0.576855
ship,ship,0.697627
plane,plane,0.773158
ship,car,0.713701
dog,dog,0.586779
deer,deer,0.77819
bird,bird,0.56337
truck,truck,0.958898
dog,dog,0.455092
plane,plane,0.992425
dog,dog,0.709828
deer,deer,0.610931
ship,ship,0.536907
bird,dog,0.365694
horse,ship,0.361981
frog,frog,0.640371
dog,cat,0.457855
horse,deer,0.337809
ship,ship,0.969506
bird,bird,0.60923
plane,plane,0.957649
car,car,0.998706
ship,ship,0.998412
bird,bird,0.216673
deer,deer,0.409403
ship,ship,0.993792
deer,deer,0.803585
cat,dog,0.583049
plane,plane,0.989919
deer,deer,0.883377
plane,plane,0.636829
car,car,0.991781
truck,truck,0.999829
cat,bird,0.285649
plane,ship,0.386778
cat,deer,0.943452
frog,deer,0.364096
dog,dog,0.698897
dog,horse,0.493419
bird,frog,0.739846
ship,ship,0.905946
dog,cat,0.329645
plane,plane,0.911861
ship,ship,0.465232
horse,deer,0.548921
dog,horse,0.320203
bird,bird,0.830212
deer,horse,0.574465
cat,frog,0.723725
horse,horse,0.453779
plane,bird,0.625216
bird,bird,0.995116
cat,cat,0.638279
car,car,0.93379
plane,plane,0.785211
plane,plane,0.604377
bird,deer,0.36258
car,car,0.886129
bird,cat,0.317172
car,truck,0.600196
deer,deer,0.837339
frog,frog,0.902933
horse,horse,0.869892
car,car,0.606955
plane,plane,0.786274
dog,dog,0.759766
bird,bird,0.420476
dog,horse,0.530446
truck,car,0.63503
bird,bird,0.713052
dog,dog,0.640147
frog,frog,0.604813
horse,horse,0.919678
car,car,0.862932
truck,truck,0.596072
cat,horse,0.873735
frog,cat,0.357008
car,car,0.907136
plane,plane,0.91634
bird,bird,0.967187
truck,truck,0.823831
deer,dog,0.378219
bird,bird,0.778373
truck,truck,0.986888
cat,cat,0.524345
ship,ship,0.979121
bird,cat,0.384287
truck,plane,0.658216
ship,ship,0.957386
dog,cat,0.321347
car,car,0.999437
plane,plane,0.601079
car,car,0.984384
dog,dog,0.524004
bird,horse,0.345961
dog,dog,0.404723
frog,frog,0.78939
ship,deer,0.23918
ship,car,0.547789
cat,cat,0.536105
dog,bird,0.396034
plane,plane,0.707452
deer,deer,0.517156
car,car,0.772872
cat,frog,0.633437
horse,truck,0.501976
plane,plane,0.553051
cat,car,0.4466
cat,cat,0.284836
truck,bird,0.308348
bird,deer,0.395357
cat,frog,0.436774
truck,truck,0.927239
truck,truck,0.994224
ship,plane,0.734395
dog,cat,0.311567
truck,car,0.873941
horse,cat,0.521235
bird,cat,0.596352
plane,plane,0.502882
truck,truck,0.963663
deer,deer,0.721801
horse,horse,0.999838
car,car,0.948631
horse,deer,0.466212
frog,frog,0.917333
deer,horse,0.78733
deer,deer,0.698276
ship,plane,0.941945
truck,truck,0.836463
plane,deer,0.347663
horse,frog,0.292066
car,car,0.985013
bird,horse,0.436482
deer,deer,0.409763
plane,horse,0.733965
cat,cat,0.514692
horse,cat,0.279695
dog,cat,0.538693
car,car,0.43817
truck,cat,0.364773
cat,cat,0.50894
dog,deer,0.46415
bird,bird,0.413442
deer,deer,0.803652
car,car,0.904817
car,car,0.985184
cat,dog,0.54613
cat,frog,0.654817
truck,truck,0.993364
bird,horse,0.49428
dog,deer,0.385183
ship,ship,0.835832
plane,ship,0.879388
ship,car,0.959342
car,car,0.993772
dog,cat,0.648115
car,car,0.9643
dog,cat,0.447137
truck,truck,0.994086
plane,plane,0.993887
truck,car,0.655171
bird,bird,0.848651
deer,dog,0.37035
plane,plane,0.428575
frog,frog,0.886232
truck,truck,0.913492
car,ship,0.439608
car,horse,0.404211
cat,truck,0.317476
deer,deer,0.492028
truck,truck,0.999214
dog,dog,0.565987
cat,ship,0.937553
cat,cat,0.315524
cat,deer,0.371636
cat,cat,0.589587
deer,horse,0.441908
car,car,0.995526
dog,dog,0.694435
truck,truck,0.979441
ship,ship,0.983669
horse,horse,0.997075
deer,plane,0.332775
ship,ship,0.990905
horse,truck,0.310569
cat,cat,0.429814
dog,dog,0.624262
bird,bird,0.660555
dog,dog,0.731788
ship,ship,0.876924
truck,truck,0.436156
horse,horse,0.588076
bird,dog,0.373543
plane,plane,0.763798
plane,plane,0.982452
horse,horse,0.981599
dog,dog,0.840709
cat,cat,0.461919
dog,dog,0.880255
horse,dog,0.632123
deer,horse,0.983373
frog,frog,0.632438
bird,bird,0.756181
ship,car,0.402513
bird,bird,0.690981
horse,horse,0.999629
horse,horse,0.445452
frog,cat,0.424278
car,car,0.863794
cat,cat,0.369734
ship,ship,0.9373
frog,frog,0.688734
bird,bird,0.719568
plane,ship,0.504397
deer,deer,0.35986
deer,deer,0.497987
ship,ship,0.90955
frog,frog,0.286112
deer,deer,0.947702
plane,plane,0.793774
bird,bird,0.898978
dog,dog,0.353481
deer,deer,0.851673
car,ship,0.592041
bird,bird,0.748942
dog,deer,0.828784
deer,deer,0.621859
frog,dog,0.591349
truck,truck,0.984273
dog,bird,0.360654
plane,plane,0.825716
dog,dog,0.64481
bird,bird,0.462291
plane,bird,0.4534
ship,ship,0.85594
bird,bird,0.693753
frog,bird,0.373016
deer,deer,0.792308
horse,horse,0.91993
truck,truck,0.574489
dog,dog,0.631831
horse,horse,0.99982
bird,frog,0.940022
frog,frog,0.462707
bird,cat,0.320151
car,ship,0.30998
truck,truck,0.952702
truck,truck,0.607418
horse,horse,0.886847
bird,deer,0.683432
dog,cat,0.621261
car,car,0.939812
ship,horse,0.475564
car,car,0.597225
frog,frog,0.89544
cat,cat,0.811638
plane,plane,0.925018
ship,plane,0.701207
ship,ship,0.980504
dog,dog,0.589143
frog,frog,0.717174
truck,truck,0.83467
truck,car,0.79392
truck,truck,0.968935
frog,deer,0.349823
cat,cat,0.513584
plane,ship,0.757042
ship,ship,0.951864
ship,ship,0.999511
dog,dog,0.961405
cat,deer,0.428762
cat,cat,0.59352
car,car,0.649251
car,car,0.931758
plane,plane,0.572049
horse,horse,0.431875
plane,plane,0.986154
frog,cat,0.378449
plane,ship,0.370546
deer,horse,0.755245
deer,deer,0.897286
frog,frog,0.842934
dog,dog,0.979483
cat,cat,0.333318
bird,bird,0.809294
truck,truck,0.952943
frog,frog,0.968797
frog,dog,0.710302
horse,horse,0.937603
truck,plane,0.226048
horse,horse,0.992529
horse,horse,0.938297
plane,deer,0.842747
ship,ship,0.908878
deer,horse,0.962154
bird,bird,0.591859
horse,horse,0.966277
horse,horse,0.999992
