gt,pred,score
Intubation,OralAirway,0.303211
CheckVitals,ChestTube,0.881508
ChestTube,Bagging,0.53673
WrapWound,WrapWound,0.996148
OralAirway,OralAirway,0.66515
WrapWound,WrapWound,0.699597
BloodPressureCuff,BloodPressureCuff,0.981707
CheckVitals,ChestTube,0.485095
PlaceIV,ChestTube,0.502738
ChestTube,ChestTube,0.778837
BloodPressureCuff,BloodPressureCuff,0.918259
Intubation,Intubation,0.837981
Tourniquet,Tourniquet,0.487375
Intubation,Intubation,0.475949
PlaceIV,PlaceIV,0.786611
Intubation,Intubation,0.678272
Tourniquet,Tourniquet,0.949671
Intubation,Intubation,0.527997
OralAirway,OralAirway,0.285428
BloodPressureCuff,BloodPressureCuff,0.920368
WrapWound,WrapWound,0.87905
WrapWound,WrapWound,0.898229
CheckVitals,CheckVitals,0.254624
OralAirway,OralAirway,0.53224
ChestTube,ChestTube,0.613203
ChestTube,ChestTube,0.790224
Tourniquet,Tourniquet,0.379609
CPR,CPR,0.865516
CPR,CheckVitals,0.328087
OralAirway,ChestTube,0.448741
OralAirway,PlaceIV,0.291286
CheckVitals,CheckVitals,0.237014
ChestTube,ChestTube,0.498257
OralAirway,OralAirway,0.444378
Bagging,Bagging,0.47238
BloodPressureCuff,BloodPressureCuff,0.717396
BloodPressureCuff,BloodPressureCuff,0.773226
CheckVitals,CheckVitals,0.607939
Tourniquet,Tourniquet,0.980952
OralAirway,OralAirway,0.790009
PlaceIV,CheckVitals,0.19163
OralAirway,OralAirway,0.628657
Intubation,Intubation,0.84464
Bagging,CheckVitals,0.399267
CheckVitals,BloodPressureCuff,0.434351
WrapWound,WrapWound,0.435999
CheckVitals,CheckVitals,0.462047
CPR,CPR,0.859309
Tourniquet,Tourniquet,0.65095
WrapWound,CheckVitals,0.502184
CheckVitals,PlaceIV,0.349793
Bagging,Bagging,0.89476
CheckVitals,BloodPressureCuff,0.60974
Bagging,Bagging,0.345808
OralAirway,OralAirway,0.860959
PlaceIV,PlaceIV,0.999863
ChestTube,ChestTube,0.489713
PlaceIV,BloodPressureCuff,0.27552
ChestTube,CheckVitals,0.45062
CheckVitals,OralAirway,0.505338
CPR,Tourniquet,0.495521
Intubation,CPR,0.717447
WrapWound,WrapWound,0.745551
CPR,CPR,0.881702
CheckVitals,ChestTube,0.588936
Intubation,OralAirway,0.368432
BloodPressureCuff,BloodPressureCuff,0.774223
PlaceIV,PlaceIV,0.84809
ChestTube,CheckVitals,0.384892
BloodPressureCuff,BloodPressureCuff,0.997357
BloodPressureCuff,Bagging,0.642714
BloodPressureCuff,BloodPressureCuff,0.946158
CPR,CPR,0.948824
OralAirway,OralAirway,0.483134
CheckVitals,CheckVitals,0.733183
ChestTube,PlaceIV,0.478736
Bagging,BloodPressureCuff,0.622154
OralAirway,OralAirway,0.223663
CheckVitals,CheckVitals,0.680622
CPR,CPR,0.736383
PlaceIV,PlaceIV,0.507545
CPR,OralAirway,0.516248
BloodPressureCuff,BloodPressureCuff,0.725955
OralAirway,OralAirway,0.90724
Intubation,BloodPressureCuff,0.902181
OralAirway,BloodPressureCuff,0.59799
CPR,Tourniquet,0.573847
OralAirway,OralAirway,0.44426
BloodPressureCuff,BloodPressureCuff,0.765396
CPR,CPR,0.991126
Intubation,OralAirway,0.493801
CPR,CPR,0.995467
PlaceIV,PlaceIV,0.609069
PlaceIV,CheckVitals,0.344308
Tourniquet,Tourniquet,0.97164
Bagging,Bagging,0.93718
PlaceIV,PlaceIV,0.808371
ChestTube,ChestTube,0.432901
OralAirway,OralAirway,0.804503
BloodPressureCuff,BloodPressureCuff,0.981226
Tourniquet,Tourniquet,0.987648
BloodPressureCuff,BloodPressureCuff,0.946143
BloodPressureCuff,BloodPressureCuff,0.996465
Bagging,BloodPressureCuff,0.802593
Intubation,Tourniquet,0.286132
BloodPressureCuff,OralAirway,0.443258
BloodPressureCuff,BloodPressureCuff,0.998429
Intubation,PlaceIV,0.897201
OralAirway,OralAirway,0.893801
Bagging,Bagging,0.999847
WrapWound,WrapWound,0.9816
Intubation,Intubation,0.531543
OralAirway,CheckVitals,0.304376
WrapWound,WrapWound,0.906088
CheckVitals,BloodPressureCuff,0.307438
ChestTube,ChestTube,0.484319
CPR,CPR,0.9901
ChestTube,ChestTube,0.650688
CheckVitals,ChestTube,0.557792
PlaceIV,PlaceIV,0.50557
Intubation,Intubation,0.561594
Intubation,Intubation,0.486776
Tourniquet,CPR,0.553206
Bagging,BloodPressureCuff,0.590919
BloodPressureCuff,BloodPressureCuff,0.334596
BloodPressureCuff,BloodPressureCuff,0.947639
BloodPressureCuff,Bagging,0.920808
CheckVitals,OralAirway,0.801327
OralAirway,OralAirway,0.659253
OralAirway,PlaceIV,0.32057
WrapWound,WrapWound,0.525358
CPR,CPR,0.544216
WrapWound,WrapWound,0.87658
PlaceIV,ChestTube,0.294741
OralAirway,OralAirway,0.96342
OralAirway,OralAirway,0.483446
CheckVitals,ChestTube,0.32937
Tourniquet,Tourniquet,0.978065
OralAirway,ChestTube,0.392862
BloodPressureCuff,BloodPressureCuff,0.789953
Bagging,Bagging,0.969062
BloodPressureCuff,BloodPressureCuff,0.859662
OralAirway,OralAirway,0.378554
WrapWound,PlaceIV,0.815137
ChestTube,CheckVitals,0.507365
PlaceIV,PlaceIV,0.978917
Tourniquet,Tourniquet,0.947998
PlaceIV,PlaceIV,0.959464
BloodPressureCuff,BloodPressureCuff,0.892385
ChestTube,ChestTube,0.703227
PlaceIV,OralAirway,0.321349
PlaceIV,PlaceIV,0.299597
CheckVitals,CheckVitals,0.601519
CPR,Tourniquet,0.780425
Tourniquet,Tourniquet,0.603976
CheckVitals,CheckVitals,0.465398
BloodPressureCuff,BloodPressureCuff,0.859289
Tourniquet,CheckVitals,0.302011
ChestTube,ChestTube,0.930856
CheckVitals,PlaceIV,0.214512
PlaceIV,PlaceIV,0.358368
Tourniquet,Tourniquet,0.97926
OralAirway,PlaceIV,0.396397
OralAirway,OralAirway,0.589311
CPR,CPR,0.616328
PlaceIV,PlaceIV,0.95715
PlaceIV,CheckVitals,0.318929
CPR,CPR,0.777818
OralAirway,OralAirway,0.384266
CPR,CPR,0.992559
Intubation,Tourniquet,0.337177
Bagging,Bagging,0.712604
PlaceIV,PlaceIV,0.448239
BloodPressureCuff,Bagging,0.348894
BloodPressureCuff,CheckVitals,0.283724
OralAirway,OralAirway,0.253808
PlaceIV,CheckVitals,0.389459
Intubation,Intubation,0.965273
Tourniquet,Tourniquet,0.86375
PlaceIV,PlaceIV,0.980348
WrapWound,OralAirway,0.375037
Tourniquet,CPR,0.645343
CheckVitals,WrapWound,0.807139
ChestTube,ChestTube,0.725732
Bagging,Bagging,0.631115
BloodPressureCuff,BloodPressureCuff,0.821495
CheckVitals,OralAirway,0.969838
WrapWound,CheckVitals,0.532722
Bagging,BloodPressureCuff,0.237584
CheckVitals,CheckVitals,0.630893
Intubation,ChestTube,0.366976
OralAirway,OralAirway,0.726633
PlaceIV,OralAirway,0.6963
CPR,CPR,0.83156
CPR,CPR,0.591856
CheckVitals,CheckVitals,0.388835
Tourniquet,Tourniquet,0.505946
PlaceIV,Intubation,0.638892
ChestTube,Intubation,0.44598
CPR,CPR,0.984181
BloodPressureCuff,OralAirway,0.377565
Bagging,Bagging,0.995356
PlaceIV,PlaceIV,0.930027
BloodPressureCuff,BloodPressureCuff,0.943456
CPR,CPR,0.506202
WrapWound,WrapWound,0.850207
Tourniquet,Tourniquet,0.435189
CheckVitals,Tourniquet,0.329476
Intubation,Intubation,0.27926
PlaceIV,PlaceIV,0.560551
PlaceIV,PlaceIV,0.858287
Bagging,Bagging,0.702319
CPR,Bagging,0.468129
BloodPressureCuff,OralAirway,0.637791
CheckVitals,CheckVitals,0.293258
OralAirway,Intubation,0.418235
WrapWound,WrapWound,0.55368
PlaceIV,PlaceIV,0.651342
ChestTube,Bagging,0.972528
Intubation,Intubation,0.403413
BloodPressureCuff,BloodPressureCuff,0.811181
CPR,CPR,0.653172
ChestTube,ChestTube,0.801123
ChestTube,ChestTube,0.38637
CPR,Bagging,0.7497
OralAirway,BloodPressureCuff,0.582207
CPR,Tourniquet,0.901493
CheckVitals,CheckVitals,0.525685
BloodPressureCuff,BloodPressureCuff,0.906336
Bagging,Bagging,0.996465
WrapWound,WrapWound,0.876585
Intubation,CheckVitals,0.591532
CPR,CPR,0.692267
CheckVitals,CheckVitals,0.374508
WrapWound,WrapWound,0.66739
OralAirway,OralAirway,0.508348
CPR,CPR,0.957284
Tourniquet,Tourniquet,0.897551
BloodPressureCuff,BloodPressureCuff,0.684116
OralAirway,CheckVitals,0.274052
CPR,CPR,0.998514
BloodPressureCuff,BloodPressureCuff,0.691212
CPR,Tourniquet,0.608252
Tourniquet,Bagging,0.822948
Bagging,Bagging,0.421988
WrapWound,CheckVitals,0.491445
Tourniquet,Tourniquet,0.778494
Intubation,Intubation,0.352043
OralAirway,OralAirway,0.750213
PlaceIV,PlaceIV,0.999012
Intubation,Intubation,0.297607
Intubation,BloodPressureCuff,0.799007
PlaceIV,CheckVitals,0.389315
OralAirway,PlaceIV,0.989293
Tourniquet,Tourniquet,0.669804
CPR,CPR,0.776453
CheckVitals,CheckVitals,0.430704
Intubation,WrapWound,0.967024
WrapWound,WrapWound,0.96444
CheckVitals,ChestTube,0.830563
OralAirway,OralAirway,0.910768
OralAirway,PlaceIV,0.463869
Tourniquet,CPR,0.998922
OralAirway,PlaceIV,0.414159
Bagging,Bagging,0.742631
Intubation,Intubation,0.871495
WrapWound,WrapWound,0.997176
WrapWound,WrapWound,0.892884
CPR,CPR,0.85816
WrapWound,WrapWound,0.994294
CheckVitals,CheckVitals,0.471511
WrapWound,OralAirway,0.282181
ChestTube,CheckVitals,0.569135
Bagging,Bagging,0.853804
OralAirway,PlaceIV,0.541122
WrapWound,WrapWound,0.966679
PlaceIV,PlaceIV,0.982647
CPR,CPR,0.99876
Tourniquet,Bagging,0.597706
CheckVitals,ChestTube,0.424558
WrapWound,Bagging,0.265424
PlaceIV,OralAirway,0.412196
WrapWound,WrapWound,0.764737
BloodPressureCuff,BloodPressureCuff,0.905111
PlaceIV,OralAirway,0.847215
CPR,CPR,0.995769
Tourniquet,Tourniquet,0.992185
ChestTube,PlaceIV,0.882872
Intubation,PlaceIV,0.604457
WrapWound,OralAirway,0.447396
PlaceIV,CPR,0.467767
PlaceIV,PlaceIV,0.592839
WrapWound,ChestTube,0.440947
ChestTube,Tourniquet,0.502196
Tourniquet,Tourniquet,0.822358
CPR,CPR,0.99827
ChestTube,CheckVitals,0.595976
WrapWound,WrapWound,0.999616
BloodPressureCuff,BloodPressureCuff,0.537043
Intubation,Intubation,0.577797
BloodPressureCuff,BloodPressureCuff,0.98267
Tourniquet,Bagging,0.425452
CPR,Bagging,0.498442
Bagging,Bagging,0.991066
CheckVitals,ChestTube,0.263409
ChestTube,CheckVitals,0.357576
BloodPressureCuff,CheckVitals,0.465164
BloodPressureCuff,OralAirway,0.36318
BloodPressureCuff,WrapWound,0.238507
ChestTube,CheckVitals,0.512697
PlaceIV,PlaceIV,0.458176
PlaceIV,PlaceIV,0.995616
Bagging,Bagging,0.81514
ChestTube,Tourniquet,0.332514
ChestTube,CheckVitals,0.374993
ChestTube,CheckVitals,0.506222
CPR,CPR,0.941553
WrapWound,WrapWound,0.829289
CPR,CPR,0.979573
ChestTube,ChestTube,0.561719
CPR,CPR,0.992583
BloodPressureCuff,OralAirway,0.35192
WrapWound,OralAirway,0.765555
Intubation,OralAirway,0.248896
CheckVitals,CheckVitals,0.595162
Intubation,CheckVitals,0.331617
CPR,CPR,0.973041
PlaceIV,Intubation,0.416085
ChestTube,ChestTube,0.496123
CPR,Tourniquet,0.722666
Tourniquet,Tourniquet,0.984696
Bagging,Bagging,0.984038
CheckVitals,Intubation,0.338679
WrapWound,CheckVitals,0.355025
Tourniquet,CheckVitals,0.524201
PlaceIV,PlaceIV,0.67362
CheckVitals,CheckVitals,0.446132
BloodPressureCuff,BloodPressureCuff,0.995166
Intubation,BloodPressureCuff,0.802952
CheckVitals,PlaceIV,0.507445
Tourniquet,Tourniquet,0.920488
OralAirway,PlaceIV,0.917441
OralAirway,WrapWound,0.470036
CheckVitals,OralAirway,0.728714
Tourniquet,CPR,0.801649
WrapWound,WrapWound,0.72622
Bagging,Bagging,0.60829
WrapWound,WrapWound,0.725076
WrapWound,WrapWound,0.980124
Bagging,Bagging,0.98791
ChestTube,ChestTube,0.340203
OralAirway,OralAirway,0.932545
CheckVitals,PlaceIV,0.357337
WrapWound,WrapWound,0.718612
PlaceIV,ChestTube,0.378521
PlaceIV,PlaceIV,0.481525
OralAirway,OralAirway,0.429597
CheckVitals,WrapWound,0.958065
Tourniquet,PlaceIV,0.524211
WrapWound,WrapWound,0.903042
Intubation,Intubation,0.546188
OralAirway,BloodPressureCuff,0.347881
BloodPressureCuff,BloodPressureCuff,0.772938
CPR,CPR,0.333357
CheckVitals,CheckVitals,0.298461
WrapWound,WrapWound,0.823868
OralAirway,ChestTube,0.39726
Tourniquet,Tourniquet,0.761037
Intubation,CheckVitals,0.49968
WrapWound,WrapWound,0.95605
BloodPressureCuff,BloodPressureCuff,0.90537
CheckVitals,PlaceIV,0.600689
Bagging,Bagging,0.948995
PlaceIV,PlaceIV,0.996347
ChestTube,PlaceIV,0.623466
CheckVitals,Bagging,0.951668
CheckVitals,BloodPressureCuff,0.335477
Bagging,Bagging,0.896367
CheckVitals,CheckVitals,0.685414
Intubation,Intubation,0.975263
WrapWound,Intubation,0.447763
CheckVitals,PlaceIV,0.325549
WrapWound,WrapWound,0.510665
Intubation,ChestTube,0.675063
PlaceIV,PlaceIV,0.880563
OralAirway,CheckVitals,0.522723
ChestTube,ChestTube,0.509563
PlaceIV,PlaceIV,0.943121
Tourniquet,Tourniquet,0.924273
BloodPressureCuff,BloodPressureCuff,0.999217
BloodPressureCuff,OralAirway,0.512964
WrapWound,WrapWound,0.968295
PlaceIV,PlaceIV,0.967911
Intubation,Bagging,0.496713
Bagging,OralAirway,0.51332
ChestTube,OralAirway,0.471568
ChestTube,OralAirway,0.467397
PlaceIV,ChestTube,0.410246
ChestTube,CheckVitals,0.533049
ChestTube,ChestTube,0.614307
Tourniquet,Bagging,0.871606
OralAirway,CheckVitals,0.515312
WrapWound,CheckVitals,0.169632
OralAirway,CheckVitals,0.48012
PlaceIV,PlaceIV,0.268525
CheckVitals,Intubation,0.454871
CheckVitals,ChestTube,0.620045
WrapWound,WrapWound,0.97067
OralAirway,Intubation,0.277558
CPR,CPR,0.269505
WrapWound,WrapWound,0.915936
CheckVitals,CheckVitals,0.441759
CPR,CPR,0.946861
WrapWound,WrapWound,0.8823
PlaceIV,PlaceIV,0.999106
BloodPressureCuff,BloodPressureCuff,0.695718
ChestTube,ChestTube,0.834299
BloodPressureCuff,CPR,0.282719
CPR,CPR,0.64697
Tourniquet,ChestTube,0.266683
PlaceIV,PlaceIV,0.999907
CheckVitals,CheckVitals,0.621039
ChestTube,CheckVitals,0.422912
Intubation,OralAirway,0.446476
CheckVitals,CheckVitals,0.423859
Tourniquet,PlaceIV,0.939872
ChestTube,CheckVitals,0.604295
WrapWound,CheckVitals,0.597057
OralAirway,CheckVitals,0.362727
BloodPressureCuff,BloodPressureCuff,0.998175
BloodPressureCuff,BloodPressureCuff,0.998949
BloodPressureCuff,BloodPressureCuff,0.994584
Bagging,Bagging,0.717613
BloodPressureCuff,BloodPressureCuff,0.998265
CheckVitals,CheckVitals,0.592104
Intubation,Intubation,0.621625
OralAirway,WrapWound,0.391738
ChestTube,ChestTube,0.650507
CheckVitals,CheckVitals,0.455865
PlaceIV,PlaceIV,0.892188
Tourniquet,Tourniquet,0.414501
WrapWound,Bagging,0.291052
Tourniquet,Tourniquet,0.945869
CheckVitals,Bagging,0.937543
CPR,CPR,0.93851
Intubation,Intubation,0.59366
WrapWound,CheckVitals,0.365946
PlaceIV,PlaceIV,0.838395
OralAirway,OralAirway,0.915811
ChestTube,PlaceIV,0.839772
CPR,CPR,0.998155
CheckVitals,CheckVitals,0.751956
PlaceIV,PlaceIV,0.968062
WrapWound,BloodPressureCuff,0.417988
Tourniquet,Tourniquet,0.998508
ChestTube,Intubation,0.799349
Bagging,Bagging,0.349921
ChestTube,ChestTube,0.641561
Bagging,Bagging,0.98751
ChestTube,ChestTube,0.446756
Bagging,Bagging,0.93598
ChestTube,ChestTube,0.875263
WrapWound,WrapWound,0.666318
ChestTube,ChestTube,0.823692
BloodPressureCuff,BloodPressureCuff,0.703141
Bagging,Bagging,0.693096
CheckVitals,OralAirway,0.358361
Bagging,Tourniquet,0.771827
CPR,CPR,0.705091
Bagging,Bagging,0.857139
CPR,CPR,0.996193
ChestTube,ChestTube,0.691677
BloodPressureCuff,Intubation,0.417395
Tourniquet,Tourniquet,0.47373
Bagging,CPR,0.978994
WrapWound,WrapWound,0.766748
CheckVitals,OralAirway,0.432287
WrapWound,Intubation,0.331687
CheckVitals,Tourniquet,0.442789
OralAirway,OralAirway,0.342515
OralAirway,Intubation,0.521194
PlaceIV,PlaceIV,0.531298
OralAirway,CPR,0.541113
PlaceIV,PlaceIV,0.959975
OralAirway,OralAirway,0.462001
CheckVitals,CPR,0.631101
Intubation,CheckVitals,0.77759
OralAirway,OralAirway,0.956818
ChestTube,PlaceIV,0.83821
ChestTube,ChestTube,0.778044
PlaceIV,PlaceIV,0.988653
ChestTube,CheckVitals,0.317743
OralAirway,Bagging,0.547464
ChestTube,Intubation,0.419503
Bagging,Bagging,0.785322
BloodPressureCuff,BloodPressureCuff,0.815924
ChestTube,ChestTube,0.554739
OralAirway,OralAirway,0.567939
BloodPressureCuff,BloodPressureCuff,0.679135
ChestTube,ChestTube,0.829267
OralAirway,OralAirway,0.674688
CheckVitals,PlaceIV,0.621579
CheckVitals,Intubation,0.392173
Intubation,Intubation,0.328587
OralAirway,ChestTube,0.299956
Intubation,Intubation,0.215842
Tourniquet,Tourniquet,0.618848
OralAirway,PlaceIV,0.565331
Bagging,Intubation,0.294152
Bagging,Bagging,0.866653
WrapWound,WrapWound,0.921871
Intubation,BloodPressureCuff,0.907577
WrapWound,WrapWound,0.880429
CPR,CPR,0.951299
PlaceIV,PlaceIV,0.863974
BloodPressureCuff,Bagging,0.679643
OralAirway,OralAirway,0.419651
CheckVitals,CheckVitals,0.679893
Bagging,Bagging,0.58036
ChestTube,PlaceIV,0.958357
Tourniquet,Bagging,0.599311
PlaceIV,PlaceIV,0.901341
WrapWound,CheckVitals,0.532491
PlaceIV,WrapWound,0.369995
CPR,Bagging,0.399638
BloodPressureCuff,CheckVitals,0.219082
Intubation,Bagging,0.520958
CheckVitals,CheckVitals,0.569172
ChestTube,PlaceIV,0.570837
WrapWound,WrapWound,0.899749
PlaceIV,PlaceIV,0.599903
CPR,CPR,0.999201
WrapWound,PlaceIV,0.323306
Intubation,Intubation,0.8881
Bagging,Bagging,0.979304
CheckVitals,CheckVitals,0.460494
PlaceIV,ChestTube,0.572674
Intubation,Intubation,0.550229
ChestTube,ChestTube,0.838556
PlaceIV,PlaceIV,0.557063
ChestTube,ChestTube,0.864914
PlaceIV,PlaceIV,0.996204
PlaceIV,PlaceIV,0.537134
CPR,CPR,0.823323
PlaceIV,ChestTube,0.559153
OralAirway,OralAirway,0.67325
CheckVitals,ChestTube,0.523648
CheckVitals,CheckVitals,0.482868
OralAirway,OralAirway,0.807415
BloodPressureCuff,Tourniquet,0.409974
OralAirway,PlaceIV,0.935677
Intubation,Intubation,0.532094
PlaceIV,PlaceIV,0.902898
BloodPressureCuff,BloodPressureCuff,0.952904
Intubation,PlaceIV,0.508532
Intubation,ChestTube,0.434057
WrapWound,WrapWound,0.768794
WrapWound,WrapWound,0.823977
Intubation,OralAirway,0.781074
ChestTube,ChestTube,0.845479
Intubation,OralAirway,0.431064
WrapWound,WrapWound,0.644514
BloodPressureCuff,BloodPressureCuff,0.781796
WrapWound,Bagging,0.468145
CPR,CPR,0.562802
Intubation,ChestTube,0.879317
Tourniquet,Tourniquet,0.999881
BloodPressureCuff,BloodPressureCuff,0.895538
BloodPressureCuff,BloodPressureCuff,0.804804
CPR,CPR,0.970382
ChestTube,ChestTube,0.658051
ChestTube,CheckVitals,0.52227
CPR,CPR,0.337938
WrapWound,PlaceIV,0.704544
PlaceIV,PlaceIV,0.997059
Bagging,Bagging,0.585865
ChestTube,Tourniquet,0.494964
WrapWound,WrapWound,0.936433
CheckVitals,CheckVitals,0.640448
CheckVitals,CheckVitals,0.699032
WrapWound,ChestTube,0.361697
BloodPressureCuff,BloodPressureCuff,0.964685
Tourniquet,PlaceIV,0.344174
Tourniquet,Tourniquet,0.997756
Intubation,PlaceIV,0.596398
Intubation,CheckVitals,0.524865
WrapWound,WrapWound,0.586042
CPR,CPR,0.886433
OralAirway,ChestTube,0.366335
WrapWound,WrapWound,0.953048
Intubation,Intubation,0.604009
ChestTube,ChestTube,0.443944
PlaceIV,PlaceIV,0.525725
Bagging,Bagging,0.65161
Bagging,Bagging,0.513808
ChestTube,CheckVitals,0.543836
WrapWound,Bagging,0.290273
OralAirway,Intubation,0.27558
CheckVitals,CheckVitals,0.52674
Intubation,Intubation,0.730554
CheckVitals,CheckVitals,0.941341
OralAirway,CheckVitals,0.342677
OralAirway,OralAirway,0.748709
OralAirway,OralAirway,0.702292
Bagging,Bagging,0.790793
Tourniquet,Tourniquet,0.980813
Intubation,Intubation,0.798476
WrapWound,WrapWound,0.823694
BloodPressureCuff,BloodPressureCuff,0.540705
Tourniquet,Tourniquet,0.601128
PlaceIV,PlaceIV,0.988811
Tourniquet,Tourniquet,0.950662
Bagging,BloodPressureCuff,0.681185
PlaceIV,PlaceIV,0.999177
PlaceIV,PlaceIV,0.942921
CheckVitals,CheckVitals,0.635689
Bagging,Bagging,0.927255
Intubation,Intubation,0.345704
Tourniquet,Tourniquet,0.993964
CheckVitals,CheckVitals,0.405394
ChestTube,ChestTube,0.838238
PlaceIV,PlaceIV,0.903566
ChestTube,CheckVitals,0.391286
Bagging,Bagging,0.995807
PlaceIV,PlaceIV,0.952816
CheckVitals,CheckVitals,0.535446
PlaceIV,PlaceIV,0.996369
BloodPressureCuff,CPR,0.689142
PlaceIV,PlaceIV,0.869403
CPR,Tourniquet,0.756525
WrapWound,WrapWound,0.605424
Intubation,Intubation,0.992112
OralAirway,CheckVitals,0.275095
BloodPressureCuff,CheckVitals,0.566791
BloodPressureCuff,BloodPressureCuff,0.96762
Intubation,ChestTube,0.485131
Tourniquet,CPR,0.456571
Bagging,Bagging,0.985927
Intubation,Intubation,0.507057
Bagging,Bagging,0.994326
PlaceIV,Bagging,0.431633
PlaceIV,OralAirway,0.50152
ChestTube,CheckVitals,0.41666
ChestTube,CPR,0.450038
BloodPressureCuff,BloodPressureCuff,0.434775
CPR,CPR,0.900739
Intubation,Intubation,0.736803
Tourniquet,CPR,0.844319
WrapWound,Intubation,0.472674
CPR,CPR,0.481099
BloodPressureCuff,BloodPressureCuff,0.893552
CPR,CPR,0.919502
BloodPressureCuff,Bagging,0.761002
WrapWound,WrapWound,0.988815
ChestTube,ChestTube,0.383542
BloodPressureCuff,BloodPressureCuff,0.357988
ChestTube,ChestTube,0.510571
PlaceIV,PlaceIV,0.626343
OralAirway,OralAirway,0.381289
OralAirway,OralAirway,0.867118
Bagging,BloodPressureCuff,0.436978
CheckVitals,ChestTube,0.646423
ChestTube,ChestTube,0.687376
CheckVitals,PlaceIV,0.8266
PlaceIV,PlaceIV,0.997936
Intubation,BloodPressureCuff,0.740995
ChestTube,ChestTube,0.473503
Bagging,Intubation,0.538324
CheckVitals,CheckVitals,0.401912
ChestTube,ChestTube,0.883336
PlaceIV,PlaceIV,0.382369
CheckVitals,WrapWound,0.402496
PlaceIV,CheckVitals,0.419231
BloodPressureCuff,Bagging,0.444223
ChestTube,ChestTube,0.847113
OralAirway,OralAirway,0.960248
ChestTube,WrapWound,0.444576
WrapWound,WrapWound,0.930276
Tourniquet,Tourniquet,0.350845
CheckVitals,OralAirway,0.436383
ChestTube,ChestTube,0.923149
CheckVitals,OralAirway,0.551143
Bagging,Bagging,0.930804
Intubation,CheckVitals,0.704011
OralAirway,PlaceIV,0.704459
Intubation,OralAirway,0.68664
Intubation,Intubation,0.338461
WrapWound,WrapWound,0.795845
PlaceIV,PlaceIV,0.579279
WrapWound,WrapWound,0.756675
BloodPressureCuff,BloodPressureCuff,0.94952
ChestTube,PlaceIV,0.832507
ChestTube,ChestTube,0.506248
Bagging,Bagging,0.975525
OralAirway,BloodPressureCuff,0.281415
ChestTube,Intubation,0.327032
WrapWound,Intubation,0.262677
CPR,CPR,0.920689
CheckVitals,CheckVitals,0.422651
ChestTube,ChestTube,0.661486
OralAirway,OralAirway,0.254025
PlaceIV,ChestTube,0.595061
CheckVitals,ChestTube,0.751603
BloodPressureCuff,BloodPressureCuff,0.959942
PlaceIV,PlaceIV,0.959187
Intubation,Intubation,0.762371
BloodPressureCuff,BloodPressureCuff,0.605881
CPR,BloodPressureCuff,0.275484
Intubation,OralAirway,0.323088
OralAirway,OralAirway,0.867851
Tourniquet,CPR,0.564067
WrapWound,WrapWound,0.713768
OralAirway,OralAirway,0.949013
ChestTube,ChestTube,0.442208
Tourniquet,Tourniquet,0.63319
PlaceIV,ChestTube,0.380713
PlaceIV,PlaceIV,0.935724
WrapWound,CheckVitals,0.2463
PlaceIV,ChestTube,0.352438
OralAirway,ChestTube,0.68524
CheckVitals,CheckVitals,0.463833
CPR,CPR,0.961734
WrapWound,PlaceIV,0.87602
Tourniquet,Tourniquet,0.975409
OralAirway,OralAirway,0.484774
Bagging,Bagging,0.774218
BloodPressureCuff,BloodPressureCuff,0.754529
CheckVitals,Tourniquet,0.444777
CPR,Tourniquet,0.794715
WrapWound,OralAirway,0.680513
OralAirway,OralAirway,0.371122
OralAirway,OralAirway,0.613095
Intubation,CheckVitals,0.339589
CPR,CPR,0.874879
OralAirway,OralAirway,0.442497
WrapWound,ChestTube,0.38759
CheckVitals,CheckVitals,0.242462
BloodPressureCuff,BloodPressureCuff,0.515947
Bagging,Bagging,0.928458
Tourniquet,BloodPressureCuff,0.461674
PlaceIV,PlaceIV,0.949867
WrapWound,WrapWound,0.993689
Bagging,CPR,0.712314
OralAirway,OralAirway,0.984985
Bagging,Bagging,0.904512
CPR,CPR,0.998479
OralAirway,Intubation,0.309593
ChestTube,WrapWound,0.675716
Tourniquet,Tourniquet,0.560112
OralAirway,BloodPressureCuff,0.669909
PlaceIV,PlaceIV,0.304973
CPR,CPR,0.997422
OralAirway,OralAirway,0.435094
ChestTube,ChestTube,0.47834
CheckVitals,PlaceIV,0.993378
CPR,CheckVitals,0.352439
Intubation,CheckVitals,0.270182
WrapWound,WrapWound,0.928082
OralAirway,OralAirway,0.710028
PlaceIV,PlaceIV,0.98909
CPR,CPR,0.743321
ChestTube,CheckVitals,0.877015
Tourniquet,Tourniquet,0.964659
CheckVitals,OralAirway,0.651335
CPR,CPR,0.981197
OralAirway,OralAirway,0.450222
Bagging,Bagging,0.87206
PlaceIV,PlaceIV,0.677681
PlaceIV,PlaceIV,0.989822
BloodPressureCuff,BloodPressureCuff,0.744598
OralAirway,OralAirway,0.429877
CheckVitals,PlaceIV,0.589483
OralAirway,BloodPressureCuff,0.390162
WrapWound,CheckVitals,0.37781
PlaceIV,OralAirway,0.322592
PlaceIV,PlaceIV,0.99863
ChestTube,CheckVitals,0.479323
OralAirway,OralAirway,0.607274
OralAirway,WrapWound,0.723822
OralAirway,OralAirway,0.855316
CheckVitals,PlaceIV,0.724308
WrapWound,WrapWound,0.964597
WrapWound,WrapWound,0.740459
CPR,CPR,0.99355
Tourniquet,Tourniquet,0.644051
Tourniquet,CPR,0.642933
PlaceIV,ChestTube,0.322066
