gt,pred,score
Bagging,Combat Gauze,0.99964
Bagging,Combat Gauze,0.98608
Bagging,ECG Leads,0.427127
Bagging,Bagging,0.935116
Bagging,Administer IM Medication,0.520797
Bagging,Chest-Tube,0.985316
Bagging,Administer IM Medication,0.981111
Bagging,CPR,0.872887
Bagging,Bagging,0.626288
Bagging,Bagging,0.876539
Bagging,Administer IO Medication,0.919929
Bagging,Administer IM Medication,0.68538
Bagging,Bagging,0.55833
Bagging,Administer IM Medication,0.52706
Bagging,Bagging,0.957211
Bagging,Administer IM Medication,0.392734
Bagging,Bagging,0.791449
Bagging,Administer IM Medication,0.789298
Bagging,Administer IM Medication,0.995945
Bagging,Bagging,0.769849
Bagging,Bagging,0.9622
Bagging,CPR,0.95712
Bagging,CPR,0.650779
Bagging,Bagging,0.978138
Bagging,Bagging,0.857296
Bagging,Bagging,0.998274
Bagging,CPR,0.994911
Bagging,Bagging,0.43808
Bagging,Chest-Tube,0.517178
Bagging,Administer IO Medication,0.359579
Bagging,Administer IM Medication,0.621135
Bagging,Bagging,0.837217
Bagging,Administer IM Medication,0.305265
Bagging,Administer IM Medication,0.437839
Bagging,Bagging,0.602718
Bagging,CPR,0.292725
Bagging,CPR,0.377813
Bagging,Bagging,0.587487
Bagging,Bagging,0.299914
Bagging,CPR,0.734591
Bagging,Administer IM Medication,0.786877
Bagging,CPR,0.980164
Bagging,CPR,0.566892
Bagging,Administer IO Medication,0.994482
Bagging,Bagging,0.990361
Bagging,Administer IM Medication,0.185617
Bagging,Bagging,0.989642
Bagging,CPR,0.912647
Bagging,Chest-Tube,0.997979
Bagging,Administer IO Medication,0.961231
Bagging,Administer IO Medication,0.950325
Bagging,Chest-Tube,0.690719
Bagging,Combat Gauze,0.962407
Bagging,ECG Leads,0.772838
Bagging,Bagging,0.676042
Bagging,Chest-Tube,0.554214
Bagging,Administer IM Medication,0.999218
Bagging,Chest-Tube,0.995851
Bagging,Administer IM Medication,0.74596
Bagging,Administer IM Medication,0.30157
Bagging,Administer IO Medication,0.580853
Bagging,Administer IM Medication,0.800162
Bagging,Administer IM Medication,0.817499
Bagging,Chest-Tube,0.44861
Bagging,Bagging,0.687634
Bagging,Administer IM Medication,0.341009
Bagging,CPR,0.760439
Bagging,Combat Tourniquet,0.681139
Bagging,Administer IM Medication,0.700058
Bagging,Bagging,0.642651
Bagging,Administer IM Medication,0.981021
Bagging,Administer IM Medication,0.904525
Bagging,Chest-Tube,0.504603
Bagging,CPR,0.683774
Bagging,Bagging,0.777676
Bagging,CPR,0.756692
Bagging,Bagging,0.542424
Bagging,Administer IM Medication,0.511572
Bagging,Bagging,0.437086
Bagging,Bagging,0.813999
Bagging,CPR,0.560025
Bagging,Bagging,0.429882
Bagging,Administer IM Medication,0.42469
Bagging,Administer IM Medication,0.807328
Bagging,Administer IO Medication,0.982092
Bagging,Chest-Tube,0.974784
Bagging,Administer IM Medication,0.805583
Bagging,Administer IO Medication,0.793757
Bagging,Bagging,0.969004
Bagging,ECG Leads,0.682426
Bagging,Bagging,0.850971
Bagging,Administer IO Medication,0.359136
Bagging,Bagging,0.625118
Bagging,Administer IM Medication,0.807569
Bagging,Administer IM Medication,0.490714
Bagging,Administer IM Medication,0.950226
Bagging,Administer IM Medication,0.469528
Bagging,Bagging,0.997285
Bagging,Administer IM Medication,0.638724
Bagging,Administer IO Medication,0.78387
Bagging,Bagging,0.628746
Bagging,Bagging,0.987324
Bagging,Bagging,0.958915
Bagging,Administer IM Medication,0.910289
Bagging,Administer IM Medication,0.626755
Bagging,Bagging,0.657593
Bagging,Administer IM Medication,0.6398
Bagging,Bagging,0.400447
Bagging,CPR,0.793535
Bagging,CPR,0.971204
Bagging,Bagging,0.465953
Bagging,Bagging,0.350781
Bagging,Bagging,0.631346
Bagging,Blood Pressure Cuff,0.615481
Bagging,Bagging,0.246777
Bagging,Bagging,0.44113
Bagging,Bagging,0.397749
Bagging,CPR,0.982548
Bagging,CPR,0.901809
Bagging,ECG Leads,0.965229
Bagging,ECG Leads,0.890749
Bagging,Chest-Tube,0.996769
Bagging,Administer IM Medication,0.956127
Bagging,ECG Leads,0.513654
Bagging,Administer IM Medication,0.818405
Bagging,Administer IM Medication,0.771588
Bagging,Blood Pressure Cuff,0.383074
Bagging,Administer IM Medication,0.448057
Bagging,Administer IM Medication,0.86069
Bagging,CPR,0.8443
Bagging,Bagging,0.711372
Bagging,Administer IM Medication,0.790639
Bagging,Chest-Tube,0.307246
Bagging,Bagging,0.906064
Bagging,Administer IO Medication,0.750899
Bagging,Administer IO Medication,0.397164
Bagging,Bagging,0.79465
Bagging,Blood Pressure Cuff,0.892011
Bagging,Chest-Tube,0.542545
Bagging,Administer IO Medication,0.657073
Bagging,Bagging,0.445596
Bagging,Blood Pressure Cuff,0.793341
Bagging,Bagging,0.619617
Bagging,Administer IM Medication,0.920861
Bagging,Administer IM Medication,0.961105
Bagging,Administer IM Medication,0.589364
Bagging,CPR,0.778719
Bagging,Bagging,0.471743
Bagging,Chest-Tube,0.833759
Bagging,Bagging,0.996966
Bagging,Administer IO Medication,0.647178
Bagging,Administer IM Medication,0.399057
Bagging,Administer IO Medication,0.623805
Bagging,Bagging,0.932593
Bagging,Bagging,0.374548
Bagging,Combat Tourniquet,0.43024
Bagging,Administer IO Medication,0.968532
Bagging,Administer IM Medication,0.828387
Bagging,CPR,0.713113
Bagging,Administer IM Medication,0.995997
Bagging,Chest-Tube,0.485696
Bagging,Bagging,0.957078
Bagging,Bagging,0.422062
Bagging,CPR,0.534908
Bagging,ECG Leads,0.756201
Bagging,Chest-Tube,0.547803
Bagging,Administer IM Medication,0.268804
Bagging,Administer IO Medication,0.472988
Bagging,ECG Leads,0.648594
Bagging,Bagging,0.956081
Bagging,Administer IM Medication,0.395963
Bagging,CPR,0.826159
Bagging,Administer IM Medication,0.389166
Bagging,Administer IO Medication,0.27229
Bagging,Bagging,0.460391
Bagging,Bagging,0.987914
Bagging,Chest-Tube,0.934148
Bagging,Administer IO Medication,0.482559
Bagging,ECG Leads,0.999282
Bagging,Bagging,0.394838
Bagging,Administer IM Medication,0.999732
Bagging,Administer IO Medication,0.756112
Bagging,Bagging,0.683567
Bagging,CPR,0.714574
Bagging,Bagging,0.388621
Bagging,Bagging,0.977721
Bagging,Administer IM Medication,0.366766
Bagging,Administer IM Medication,0.956624
Bagging,ECG Leads,0.85008
Bagging,Bagging,0.776696
Bagging,Bagging,0.511312
Bagging,CPR,0.779237
Bagging,Chest-Tube,0.600747
Bagging,Administer IO Medication,0.277066
Bagging,Administer IM Medication,0.641983
Bagging,Chest-Tube,0.716383
Bagging,Administer IM Medication,0.948745
Bagging,Administer IM Medication,0.733387
Bagging,Bagging,0.998871
Bagging,CPR,0.296461
Bagging,ECG Leads,0.853755
Bagging,CPR,0.731057
Bagging,Blood Pressure Cuff,0.662648
Bagging,ECG Leads,0.994346
Bagging,Administer IO Medication,0.670874
Bagging,Bagging,0.615783
Bagging,CPR,0.506392
Bagging,Administer IM Medication,0.837046
Bagging,CPR,0.627137
Bagging,ECG Leads,0.920955
Bagging,Administer IM Medication,0.803734
Bagging,Chest-Tube,0.416029
Bagging,Administer IO Medication,0.563572
Bagging,Chest-Tube,0.608625
Bagging,CPR,0.974155
Bagging,Bagging,0.309071
Bagging,CPR,0.648479
Bagging,ECG Leads,0.807146
Bagging,CPR,0.999466
Bagging,Bagging,0.504872
Bagging,Bagging,0.776076
Bagging,ECG Leads,0.946012
Bagging,Administer IM Medication,0.949663
Bagging,ECG Leads,0.494349
Bagging,Bagging,0.498708
Bagging,Bagging,0.655924
Bagging,Administer IM Medication,0.936865
Bagging,Administer IM Medication,0.872394
Bagging,Bagging,0.913862
Bagging,Bagging,0.980879
Bagging,Chest-Tube,0.657777
Bagging,Bagging,0.896529
Bagging,Chest-Tube,0.423991
Bagging,Bagging,0.85646
Bagging,Administer IM Medication,0.613929
Bagging,Administer IM Medication,0.725892
Bagging,Bagging,0.616537
Bagging,Blood Pressure Cuff,0.377833
Bagging,CPR,0.308158
Bagging,Chest-Tube,0.970183
Bagging,Administer IM Medication,0.985383
Bagging,Bagging,0.580497
Bagging,Bagging,0.65942
Bagging,CPR,0.340129
Bagging,Bagging,0.518697
Bagging,Chest-Tube,0.675263
Bagging,Chest-Tube,0.998192
Bagging,Bagging,0.617061
Bagging,Bagging,0.733828
Bagging,Chest-Tube,0.363334
Bagging,Bagging,0.576836
Bagging,Combat Gauze,0.910727
Bagging,CPR,0.999352
Bagging,Bagging,0.967857
Bagging,Administer IM Medication,0.731808
Bagging,Bagging,0.6568
Bagging,Bagging,0.960974
Bagging,Administer IM Medication,0.521871
Bagging,Bagging,0.704185
Bagging,Bagging,0.529464
Bagging,ECG Leads,0.928102
Bagging,ECG Leads,0.994609
Bagging,Bagging,0.480734
Bagging,Chest-Tube,0.997817
Bagging,Bagging,0.698542
Bagging,Bagging,0.485877
Bagging,Administer IM Medication,0.348019
Bagging,ECG Leads,0.807139
Bagging,CPR,0.496314
Bagging,Bagging,0.999905
Bagging,ECG Leads,0.640828
Bagging,Administer IM Medication,0.949731
Bagging,Administer IM Medication,0.76497
Bagging,CPR,0.335032
Bagging,CPR,0.875556
Bagging,CPR,0.603003
Bagging,Combat Gauze,0.956312
Bagging,Chest-Tube,0.244664
Bagging,Administer IM Medication,0.624004
Bagging,ECG Leads,0.910238
Bagging,CPR,0.454668
Bagging,CPR,0.996114
Bagging,Bagging,0.719111
Bagging,Administer IM Medication,0.914733
Bagging,Administer IM Medication,0.981017
Bagging,ECG Leads,0.433276
Bagging,Administer IO Medication,0.32442
Bagging,Administer IM Medication,0.586705
Bagging,ECG Leads,0.940235
Bagging,Chest-Tube,0.408537
Bagging,Bagging,0.57346
Bagging,Administer IM Medication,0.953928
Bagging,Administer IM Medication,0.68674
Bagging,Administer IM Medication,0.546753
Bagging,Administer IO Medication,0.999958
Bagging,CPR,0.991616
Bagging,CPR,0.437613
Bagging,Administer IM Medication,0.906633
Bagging,Bagging,0.418565
Bagging,CPR,0.998756
Bagging,Administer IM Medication,0.989567
Bagging,Combat Tourniquet,0.382319
Bagging,ECG Leads,0.503572
Bagging,CPR,0.902347
Bagging,Administer IO Medication,0.999618
Bagging,CPR,0.743205
Bagging,Administer IM Medication,0.535353
Bagging,Administer IM Medication,0.543362
Bagging,Bagging,0.789941
Bagging,CPR,0.771708
Bagging,Combat Tourniquet,0.953828
Bagging,ECG Leads,0.274749
Bagging,Bagging,0.962857
Bagging,Chest-Tube,0.984691
Bagging,Bagging,0.641151
Bagging,Bagging,0.963205
Bagging,Bagging,0.823903
Bagging,Chest-Tube,0.558164
Bagging,Administer IM Medication,0.999495
Bagging,ECG Leads,0.505644
Bagging,ECG Leads,0.656397
Bagging,Bagging,0.670142
Bagging,CPR,0.238231
Bagging,Combat Gauze,0.975964
Bagging,Chest-Tube,0.93329
Bagging,Bagging,0.563914
Bagging,Bagging,0.372882
Bagging,Chest-Tube,0.963965
Bagging,Bagging,0.89864
Bagging,Bagging,0.942887
Bagging,CPR,0.472786
Bagging,Bagging,0.970709
Bagging,Bagging,0.859179
Bagging,Administer IM Medication,0.926195
Bagging,Bagging,0.997446
Bagging,CPR,0.926103
Bagging,CPR,0.8342
Bagging,Administer IM Medication,0.521713
Bagging,ECG Leads,0.270939
Bagging,ECG Leads,0.531919
Bagging,Bagging,0.689861
Bagging,Combat Gauze,0.499642
Bagging,Chest-Tube,0.632662
Bagging,CPR,0.464873
Bagging,Chest-Tube,0.906843
Bagging,Combat Tourniquet,0.363887
Bagging,Chest-Tube,0.858332
Bagging,Bagging,0.999938
Bagging,Administer IM Medication,0.979757
Bagging,Combat Gauze,0.491682
Bagging,Bagging,0.719071
Bagging,Chest-Tube,0.546727
Bagging,Administer IO Medication,0.927004
Bagging,Bagging,0.433851
Bagging,Administer IM Medication,0.416145
Bagging,CPR,0.976031
Bagging,Administer IM Medication,0.833953
Bagging,Administer IM Medication,0.580731
Bagging,Administer IM Medication,0.647318
Bagging,ECG Leads,0.203557
Bagging,Administer IM Medication,0.459297
Bagging,Chest-Tube,0.753155
Bagging,Administer IM Medication,0.988458
Bagging,CPR,0.501014
Bagging,Administer IM Medication,0.294905
Bagging,Administer IM Medication,0.536296
Bagging,Administer IM Medication,0.999377
Bagging,Administer IM Medication,0.407888
Bagging,CPR,0.37181
Bagging,ECG Leads,0.81606
Bagging,Administer IM Medication,0.892517
Bagging,ECG Leads,0.59777
Bagging,ECG Leads,0.879271
Bagging,Bagging,0.48308
Bagging,Administer IM Medication,0.916557
Bagging,CPR,0.552293
Bagging,Bagging,0.781845
Bagging,Chest-Tube,0.950631
Bagging,Bagging,0.588207
Bagging,Chest-Tube,0.472209
Bagging,Chest-Tube,0.350172
Bagging,Chest-Tube,0.519726
Bagging,Administer IM Medication,0.248529
Bagging,CPR,0.862103
Bagging,Administer IM Medication,0.9901
Bagging,Administer IM Medication,0.924795
Bagging,Bagging,0.353183
Bagging,Bagging,0.462261
Bagging,CPR,0.981359
Bagging,Bagging,0.691467
Bagging,Bagging,0.227705
Bagging,Bagging,0.384377
Bagging,Chest-Tube,0.49688
Bagging,Administer IO Medication,0.757272
Bagging,Administer IM Medication,0.84731
Bagging,Bagging,0.995578
Bagging,Administer IM Medication,0.97328
Bagging,Bagging,0.72211
Bagging,Bagging,0.398064
Bagging,Bagging,0.855812
Bagging,Bagging,0.468494
Bagging,Chest-Tube,0.57056
Bagging,Administer IM Medication,0.923545
Bagging,Combat Tourniquet,0.466035
Bagging,Administer IM Medication,0.981282
Bagging,Bagging,0.547645
Bagging,Administer IO Medication,0.395957
Bagging,CPR,0.427972
Bagging,Administer IM Medication,0.972318
Bagging,ECG Leads,0.685361
Bagging,Administer IM Medication,0.873622
Bagging,CPR,0.423548
Bagging,Bagging,0.368474
Bagging,Administer IM Medication,0.994335
Bagging,CPR,0.517327
Bagging,Administer IM Medication,0.786128
Bagging,Bagging,0.621382
Bagging,Blood Pressure Cuff,0.468299
Bagging,Chest-Tube,0.429149
Bagging,Bagging,0.996955
Bagging,Administer IO Medication,0.634634
Bagging,Bagging,0.769207
Bagging,Bagging,0.432873
Bagging,Bagging,0.73956
Bagging,Administer IM Medication,0.924583
Bagging,Bagging,0.443375
Bagging,Bagging,0.586796
Bagging,Bagging,0.78853
Bagging,ECG Leads,0.458379
Bagging,Bagging,0.983853
Bagging,Chest-Tube,0.947624
Bagging,ECG Leads,0.372787
Bagging,Chest-Tube,0.948636
Bagging,CPR,0.998637
Bagging,Combat Tourniquet,0.636409
Bagging,Administer IM Medication,0.404859
Bagging,Bagging,0.298489
Bagging,Chest-Tube,0.886997
Bagging,Chest-Tube,0.464185
Bagging,Bagging,0.562366
Bagging,Administer IM Medication,0.99977
Bagging,CPR,0.350208
Bagging,Administer IM Medication,0.932088
Bagging,Bagging,0.64162
Bagging,Bagging,0.957307
Bagging,Administer IM Medication,0.938091
Bagging,Chest-Tube,0.535203
Bagging,CPR,0.700297
Bagging,Bagging,0.597712
Bagging,Bagging,0.765577
Bagging,Chest-Tube,0.987333
Bagging,Bagging,0.763785
Bagging,Combat Tourniquet,0.994456
Bagging,Chest-Tube,0.472906
Bagging,Bagging,0.439702
Bagging,ECG Leads,0.522247
Bagging,Bagging,0.420251
Bagging,Bagging,0.700325
Bagging,Administer IM Medication,0.346633
Bagging,Chest-Tube,0.357303
Bagging,Chest-Tube,0.356192
Bagging,Blood Pressure Cuff,0.739405
Bagging,Administer IM Medication,0.619751
Bagging,CPR,0.558888
Bagging,Chest-Tube,0.976027
Bagging,Administer IO Medication,0.634712
Bagging,CPR,0.97881
Bagging,Chest-Tube,0.563028
Bagging,Administer IM Medication,0.894476
Bagging,Administer IO Medication,0.96532
Bagging,ECG Leads,0.241225
Bagging,Administer IM Medication,0.6586
Bagging,Administer IM Medication,0.980181
Bagging,Administer IM Medication,0.930767
Bagging,Bagging,0.519966
Bagging,Bagging,0.537335
Bagging,CPR,0.614099
Bagging,Administer IM Medication,0.826024
Bagging,CPR,0.420868
Bagging,Administer IM Medication,0.996333
Bagging,Administer IM Medication,0.940305
Bagging,Administer IM Medication,0.413094
Bagging,Bagging,0.999812
Bagging,Bagging,0.985054
Bagging,Administer IM Medication,0.834405
Bagging,Bagging,0.92443
Bagging,Administer IM Medication,0.975498
Bagging,Administer IM Medication,0.378038
Bagging,Bagging,0.93529
Bagging,Combat Gauze,0.874239
Bagging,Bagging,0.575595
Bagging,Bagging,0.63613
Bagging,Bagging,0.887501
Bagging,Chest-Tube,0.343296
Bagging,Administer IM Medication,0.825348
Bagging,Bagging,0.961856
Bagging,Administer IM Medication,0.737183
Bagging,Administer IM Medication,0.807298
Bagging,Bagging,0.909322
Bagging,Combat Gauze,0.476418
Bagging,Administer IM Medication,0.788625
Bagging,Chest-Tube,0.41144
Bagging,Chest-Tube,0.532774
Bagging,Chest-Tube,0.685987
Bagging,Bagging,0.990211
Bagging,Bagging,0.448682
Bagging,Bagging,0.516344
Bagging,Combat Gauze,0.96531
Bagging,Administer IM Medication,0.374234
Bagging,Blood Pressure Cuff,0.737774
Bagging,Chest-Tube,0.552345
Bagging,ECG Leads,0.77572
Bagging,Bagging,0.433568
Bagging,CPR,0.580508
Bagging,Administer IM Medication,0.985932
Bagging,Administer IO Medication,0.746702
Bagging,Bagging,0.187018
Bagging,CPR,0.995731
Bagging,Bagging,0.838978
Bagging,CPR,0.580325
Bagging,Administer IM Medication,0.933708
Bagging,Chest-Tube,0.730337
Bagging,Administer IO Medication,0.97429
Bagging,Bagging,0.68
Bagging,Bagging,0.252403
Bagging,Bagging,0.885466
Bagging,Bagging,0.818079
Bagging,Chest-Tube,0.581123
Bagging,Administer IM Medication,0.97127
Bagging,Bagging,0.373311
Bagging,Chest-Tube,0.599934
Bagging,Bagging,0.324737
Bagging,ECG Leads,0.774985
Bagging,ECG Leads,0.50337
Bagging,Bagging,0.814304
Bagging,Combat Gauze,0.553829
Bagging,Administer IO Medication,0.563966
Bagging,Chest-Tube,0.776654
Bagging,CPR,0.961913
Bagging,ECG Leads,0.351166
Bagging,Bagging,0.984589
Bagging,CPR,0.9518
Bagging,Bagging,0.808613
Bagging,ECG Leads,0.410598
Bagging,Bagging,0.994305
Bagging,Bagging,0.279173
Bagging,Bagging,0.886699
Bagging,Combat Gauze,0.349533
Bagging,CPR,0.743996
Bagging,ECG Leads,0.917652
Bagging,Combat Tourniquet,0.866996
Bagging,Bagging,0.50391
Bagging,Combat Gauze,0.777453
Bagging,Chest-Tube,0.988134
Bagging,Administer IM Medication,0.533286
Bagging,Bagging,0.398488
Bagging,Bagging,0.348949
Bagging,Bagging,0.327075
Bagging,CPR,0.999932
Bagging,CPR,0.453899
Bagging,CPR,0.920675
Bagging,CPR,0.523127
Bagging,Bagging,0.409295
Bagging,Administer IM Medication,0.948824
Bagging,Bagging,0.987078
Bagging,Administer IM Medication,0.378018
Bagging,Chest-Tube,0.84868
Bagging,Bagging,0.498478
Bagging,Bagging,0.781314
Bagging,ECG Leads,0.260013
Bagging,Bagging,0.876881
Bagging,Chest-Tube,0.738154
Bagging,Bagging,0.501854
Bagging,Chest-Tube,0.850126
Bagging,Administer IM Medication,0.474237
Bagging,Blood Pressure Cuff,0.923077
Bagging,Chest-Tube,0.57032
Bagging,Administer IM Medication,0.559709
Bagging,Chest-Tube,0.402453
Bagging,Administer IM Medication,0.646204
Bagging,Bagging,0.651831
Bagging,Bagging,0.987654
Bagging,Combat Gauze,0.451257
Bagging,Chest-Tube,0.656717
Bagging,Administer IM Medication,0.646549
Bagging,Bagging,0.419107
Bagging,CPR,0.999851
Bagging,Bagging,0.992727
Bagging,Administer IM Medication,0.518832
Bagging,Bagging,0.489086
Bagging,Combat Tourniquet,0.69186
Bagging,Administer IM Medication,0.634926
Bagging,Chest-Tube,0.29554
Bagging,CPR,0.45914
Bagging,Blood Pressure Cuff,0.916808
Bagging,Bagging,0.298149
Bagging,Chest-Tube,0.49352
Bagging,CPR,0.623831
Bagging,Administer IM Medication,0.587069
Bagging,Bagging,0.920365
Bagging,ECG Leads,0.966514
Bagging,CPR,0.957589
Bagging,Bagging,0.945708
Bagging,Bagging,0.971012
Bagging,Bagging,0.589473
Bagging,ECG Leads,0.465389
Bagging,Bagging,0.427166
Bagging,Bagging,0.896842
Bagging,Bagging,0.584896
Bagging,Chest-Tube,0.768877
Bagging,Chest-Tube,0.247099
Bagging,Bagging,0.949297
Bagging,Bagging,0.999642
Bagging,Bagging,0.58661
Bagging,Chest-Tube,0.691675
Bagging,Bagging,0.606376
Bagging,Chest-Tube,0.573459
Bagging,Administer IO Medication,0.916726
Bagging,CPR,0.606839
Bagging,ECG Leads,0.543749
Bagging,Chest-Tube,0.988484
Bagging,CPR,0.37239
Bagging,Bagging,0.331666
Bagging,CPR,0.63614
Bagging,Bagging,0.235035
Bagging,Administer IM Medication,0.725939
Bagging,ECG Leads,0.955326
Bagging,Bagging,0.549891
Bagging,Administer IM Medication,0.425589
Bagging,Administer IM Medication,0.989709
Bagging,Bagging,0.611403
Bagging,Administer IM Medication,0.421676
Bagging,Administer IM Medication,0.810028
Bagging,Bagging,0.555105
Bagging,CPR,0.603988
Bagging,Chest-Tube,0.376419
Bagging,ECG Leads,0.999986
Bagging,Administer IM Medication,0.690519
Bagging,Chest-Tube,0.890007
Bagging,Bagging,0.884055
Bagging,ECG Leads,0.898574
Bagging,Blood Pressure Cuff,0.967051
Bagging,Bagging,0.917864
Bagging,Administer IO Medication,0.882846
Bagging,Bagging,0.993034
Bagging,Chest-Tube,0.827738
Bagging,Bagging,0.886756
Bagging,Bagging,0.590837
Bagging,CPR,0.477704
Bagging,CPR,0.751732
Bagging,Administer IM Medication,0.508547
Bagging,CPR,0.991174
Bagging,CPR,0.981754
Bagging,Chest-Tube,0.590219
Bagging,ECG Leads,0.895173
Bagging,Bagging,0.474557
Bagging,Bagging,0.859893
Bagging,Chest-Tube,0.531703
Bagging,Bagging,0.821718
Bagging,Bagging,0.899823
Bagging,Administer IM Medication,0.577773
Bagging,Administer IM Medication,0.805976
Bagging,Bagging,0.348186
Bagging,Administer IO Medication,0.887076
Bagging,Administer IM Medication,0.881087
Bagging,CPR,0.96762
Bagging,Chest-Tube,0.800333
Bagging,Administer IO Medication,0.995515
Bagging,Administer IO Medication,0.345178
Bagging,Administer IM Medication,0.599003
Bagging,Blood Pressure Cuff,0.616516
Bagging,Administer IM Medication,0.834543
Bagging,Bagging,0.436644
Bagging,Bagging,0.597366
Bagging,Administer IM Medication,0.621288
Bagging,Bagging,0.394302
Bagging,Administer IM Medication,0.952556
Bagging,Administer IO Medication,0.82264
Bagging,Bagging,0.498685
Bagging,Bagging,0.729488
Bagging,CPR,0.990785
Bagging,Chest-Tube,0.447864
Bagging,Bagging,0.795995
Bagging,Administer IM Medication,0.30769
Bagging,Administer IM Medication,0.830179
Bagging,Administer IM Medication,0.589214
Bagging,Combat Gauze,0.977667
Bagging,Bagging,0.995796
Bagging,CPR,0.330807
Bagging,Administer IM Medication,0.908349
Bagging,Administer IM Medication,0.895568
Bagging,Administer IM Medication,0.955505
Bagging,Bagging,0.855241
Bagging,Administer IM Medication,0.999553
Bagging,Chest-Tube,0.997042
Bagging,Bagging,0.858069
Bagging,Bagging,0.427923
Bagging,Administer IM Medication,0.940786
Bagging,Administer IM Medication,0.897909
Bagging,Administer IM Medication,0.338406
Bagging,Administer IM Medication,0.905117
Bagging,Chest-Tube,0.427376
Bagging,Administer IM Medication,0.333677
Bagging,Administer IM Medication,0.856861
Bagging,ECG Leads,0.516023
Bagging,Chest-Tube,0.623742
Bagging,Administer IM Medication,0.893899
Bagging,Administer IM Medication,0.949022
Bagging,Administer IM Medication,0.482939
Bagging,CPR,0.528422
Bagging,Bagging,0.921002
Bagging,CPR,0.925139
Bagging,CPR,0.891712
Bagging,CPR,0.362692
Bagging,Administer IM Medication,0.989634
Bagging,ECG Leads,0.98984
Bagging,Bagging,0.855583
Bagging,Bagging,0.763015
Bagging,Bagging,0.989903
Bagging,Bagging,0.491071
Bagging,CPR,0.354821
Bagging,Bagging,0.988224
Bagging,CPR,0.523538
Bagging,Chest-Tube,0.392233
Bagging,Blood Pressure Cuff,0.370688
Bagging,Administer IM Medication,0.464268
Bagging,Administer IM Medication,0.516429
Bagging,Administer IM Medication,0.6382
Bagging,Bagging,0.564929
Bagging,Chest-Tube,0.643908
Bagging,Bagging,0.966794
Bagging,Bagging,0.317049
Bagging,Combat Tourniquet,0.9854
Bagging,Combat Tourniquet,0.607673
Bagging,Administer IO Medication,0.221517
Bagging,Administer IM Medication,0.599742
Bagging,CPR,0.999934
Bagging,Chest-Tube,0.397293
Bagging,CPR,0.482052
Bagging,Bagging,0.300668
Bagging,CPR,0.522322
Bagging,CPR,0.783905
Bagging,Administer IM Medication,0.997352
Bagging,Administer IM Medication,0.695953
Bagging,Bagging,0.644631
Bagging,Administer IM Medication,0.521616
Bagging,Bagging,0.993574
Bagging,Administer IM Medication,0.35737
Bagging,ECG Leads,0.763491
Bagging,Chest-Tube,0.719644
Bagging,CPR,0.936554
Bagging,Bagging,0.90733
Bagging,Bagging,0.757358
Bagging,Bagging,0.907213
Bagging,Bagging,0.413676
Bagging,CPR,0.948735
Bagging,Administer IM Medication,0.50774
Bagging,Chest-Tube,0.363741
Bagging,Administer IM Medication,0.955657
Bagging,Bagging,0.319379
Bagging,Bagging,0.63831
Bagging,Bagging,0.551763
Bagging,Bagging,0.563247
Bagging,Bagging,0.971588
Bagging,Administer IM Medication,0.583044
Bagging,Chest-Tube,0.503588
Bagging,Chest-Tube,0.935432
Bagging,Administer IM Medication,0.504059
Bagging,Administer IM Medication,0.961951
Bagging,Bagging,0.983639
Bagging,Administer IM Medication,0.640684
Bagging,CPR,0.34048
Bagging,Administer IM Medication,0.953176
Bagging,CPR,0.531256
Bagging,ECG Leads,0.944803
Bagging,CPR,0.98494
Bagging,CPR,0.983882
Bagging,Bagging,0.433867
Bagging,Blood Pressure Cuff,0.637457
Bagging,ECG Leads,0.692505
Bagging,Bagging,0.714682
Bagging,Bagging,0.962968
Bagging,ECG Leads,0.714389
Bagging,Administer IM Medication,0.861044
Bagging,Administer IM Medication,0.998814
Bagging,Bagging,0.980036
Bagging,Bagging,0.992548
Bagging,Administer IM Medication,0.841916
Bagging,Bagging,0.987422
Bagging,Bagging,0.441706
Bagging,Administer IO Medication,0.942142
Bagging,Bagging,0.738061
Bagging,CPR,0.382181
Bagging,CPR,0.534702
Bagging,CPR,0.621287
Bagging,Bagging,0.811995
Bagging,Administer IO Medication,0.812074
Bagging,Administer IM Medication,0.987232
Bagging,Bagging,0.979147
Bagging,Bagging,0.854566
Bagging,Administer IO Medication,0.554108
Bagging,Bagging,0.534851
Bagging,Bagging,0.853955
Bagging,Bagging,0.414948
Bagging,Administer IO Medication,0.741841
Bagging,CPR,0.823378
Bagging,Administer IM Medication,0.717494
Bagging,Bagging,0.755577
Bagging,Chest-Tube,0.814827
Bagging,Bagging,0.992024
Bagging,CPR,0.575878
Bagging,Bagging,0.480826
Bagging,Administer IM Medication,0.450317
Bagging,CPR,0.465843
Bagging,Administer IM Medication,0.999167
Bagging,Bagging,0.500752
Bagging,Administer IO Medication,0.709996
Bagging,Administer IM Medication,0.749057
Bagging,Administer IM Medication,0.633905
Bagging,Bagging,0.601654
Bagging,Bagging,0.881681
Bagging,Administer IO Medication,0.709167
Bagging,Bagging,0.876319
Bagging,Administer IM Medication,0.453808
Bagging,Administer IM Medication,0.346677
Bagging,Administer IM Medication,0.963381
Bagging,Administer IM Medication,0.858829
Bagging,ECG Leads,0.50383
Bagging,Administer IM Medication,0.995935
Bagging,ECG Leads,0.999754
Bagging,Administer IM Medication,0.99283
Bagging,CPR,0.556714
